,0,1,2,3,4,5
190,(8+0j),(-3.4237329227687936+0j),(0.9062402857524358+0j),(0.9572329457568773+0j),(4.09612913879471+0j),(-0.688141654695122+0j)
191,(1+0j),(-7.602708369004021+0j),(3.359350069376582+0j),(3.119028411777747+0j),(0.5821338351935611+0j),(6.759899425150971+0j)
192,(6+0j),(-4.463640133666729+0j),(1.5687882193756941+0j),(2.328064970340167+0j),(-5.968477692667543+0j),(-1.3962189592509038+0j)
193,(4+0j),(-2.633000053119504+0j),(-3.193249495557816+0j),(1.0456061017380787+0j),(-2.4167202768764513+0j),(-5.02570781670282+0j)
194,(7+0j),(-5.11488363200151+0j),(-10.204875816699108+0j),(-5.363871166538575+0j),(1.2547648846261574+0j),(-1.7425743641965659+0j)
195,(8+0j),(0.1075565255413359+0j),(4.095748601483807+0j),(2.7934919098510456+0j),(3.7075501616482853+0j),(-4.611747893386438+0j)
196,(2+0j),(12.915552249269096+0j),(12.960823275693622+0j),(-1.8704620358175608+0j),(-4.02089067993168+0j),(-2.7203618795203197+0j)
197,(3+0j),(0.8405517476810256+0j),(8.97140376399738+0j),(-0.33194799940367314+0j),(4.227849200928676+0j),(1.884979772857724+0j)
198,(8+0j),(-0.5826900040563345+0j),(1.7459182337062351+0j),(-0.5383075544960261+0j),(2.5866784434414405+0j),(-4.288353615575047+0j)
199,(9+0j),(-7.416829269556583+0j),(1.3234411272264859+0j),(-2.232715538811404+0j),(-0.7139932727619469+0j),(1.9336047810405341+0j)
200,(7+0j),(-5.989142119059265+0j),(-1.5257945414366427+0j),(-6.311545052593908+0j),(0.8873046912757824+0j),(2.4660253581218905+0j)
201,(6+0j),(-0.050739079705316194+0j),(0.3271886699536625+0j),(3.116449639054092+0j),(-1.9778379121341392+0j),(-3.457569944373385+0j)
202,(6+0j),(0.5687484603709302+0j),(2.6004309183837453+0j),(0.3167777969534675+0j),(-10.952676614837328+0j),(-12.94794237683797+0j)
203,(3+0j),(-2.9160357029196473+0j),(-1.6411122354314907+0j),(4.9970895941301325+0j),(6.926964310607933+0j),(-0.37087628629528624+0j)
204,(5+0j),(17.60811572414604+0j),(-1.9780987649060926+0j),(6.026296375174113+0j),(0.5051452827990647+0j),(4.091593672964547+0j)
205,(5+0j),(1.4653109838431844+0j),(-11.906287133562381+0j),(-0.6525885152621742+0j),(7.791973983190923+0j),(3.3431463739772305+0j)
206,0j,(3.2253169640979094+0j),(4.067914202200708+0j),(-7.049649267430521+0j),(5.732817626608505+0j),(-1.6244538609099886+0j)
207,(5+0j),(3.606717915798268+0j),(0.8097661668019731+0j),(5.73565791733069+0j),(4.627574874694438+0j),(-2.229028785734756+0j)
208,(9+0j),(-4.545678435805526+0j),(-2.4390429978599433+0j),(-5.455384749884732+0j),(1.0474131536063171+0j),(-3.963782518697714+0j)
209,(3+0j),(-4.7671184998147185+0j),(-3.8806054161931613+0j),(4.024274264158978+0j),(3.9018239120182674+0j),(2.0793276715575995+0j)
210,(1+0j),(-4.451824929667308+0j),(5.58616142996535+0j),(1.0300771571371428+0j),(0.9337060667727661+0j),(4.755373244635165+0j)
211,(6+0j),(11.787811861434214+0j),(-4.571576962775869+0j),(3.509483511811914+0j),(-12.076287418079412+0j),(7.388027156621382+0j)
212,(8+0j),(-4.047473945708507+0j),(-0.7660645180506332+0j),(1.2835113068717148+0j),(3.1531973193659515+0j),(-1.6542206479040054+0j)
213,(9+0j),(-2.615549250834376+0j),(-6.9797443735922124+0j),(4.046542681623373+0j),(5.146411809472814+0j),(-2.4610087816544732+0j)
214,(1+0j),(-6.692505620373754+0j),(5.910075409634994+0j),(4.789159777175994+0j),(-0.46362471244281234+0j),(3.23885635275688+0j)
215,(8+0j),(-2.5856064994892245+0j),(3.963660812899432+0j),(-0.31076538338355875+0j),(5.542684783510563+0j),(-2.889983023268383+0j)
216,0j,(12.183004334723288+0j),(7.760125369839169+0j),(-5.110501398186831+0j),(1.4581849054091494+0j),(-3.593670825694983+0j)
217,(7+0j),(-7.290488501354498+0j),(-0.4076991789475513+0j),(-0.9822637843674286+0j),(-0.13016955566627508+0j),(3.8869176610618004+0j)
218,0j,(11.238031775063968+0j),(-0.48076456533348694+0j),(-0.6542944098740257+0j),(2.0455567659487994+0j),(-8.321464383621363+0j)
219,(8+0j),(-3.8344975348307044+0j),(5.516409873409113+0j),(-0.18433635105003823+0j),(1.7205769322799191+0j),(3.245069864432659+0j)
220,(7+0j),(-6.72091976022539+0j),(-2.1962056660710134+0j),(-7.6270134123282345+0j),(0.24737480999637507+0j),(-0.9100028604912305+0j)
221,(1+0j),(-7.977239856799482+0j),(0.6298760339722348+0j),(1.8297526784745384+0j),(-0.42395712001908703+0j),(3.9060279289779816+0j)
222,0j,(2.3753049362677894+0j),(3.6455709287716607+0j),(-3.1980007560536756+0j),(-2.4672285750666814+0j),(-5.342932346750046+0j)
223,(3+0j),(-5.133796223390711+0j),(-8.085631202651628+0j),(-0.2056044568592547+0j),(0.49932722611786906+0j),(2.371753904419452+0j)
224,(6+0j),(2.4199572982851647+0j),(5.283251906354467+0j),(0.3072211553716907+0j),(-7.742948416354867+0j),(-6.889751303226943+0j)
225,0j,(15.119301333818576+0j),(4.796298933784405+0j),(-9.677081887025697+0j),(-5.441287710043614+0j),(7.988026045185421+0j)
226,(9+0j),(-5.234857524638412+0j),(-1.7783654871669055+0j),(-8.338906386854063+0j),(0.8229450623983292+0j),(-4.053420920208568+0j)
227,(6+0j),(7.352903407134582+0j),(1.739019375537697+0j),(3.052064129327366+0j),(-6.997336668102389+0j),(-8.560335024072572+0j)
228,(4+0j),(12.485500151057332+0j),(-9.492805135464394+0j),(-3.062390760078202+0j),(-6.962021718070676+0j),(0.6664162875418567+0j)
229,(4+0j),(6.624882496123094+0j),(0.6206034890151816+0j),(-3.542083382164725+0j),(-5.672060384102106+0j),(-4.019074307985634+0j)
230,(8+0j),(0.7904283840606262+0j),(-1.5365248936481868+0j),(3.4043555987367755+0j),(2.8437443032903182+0j),(1.944843461810127+0j)
231,(5+0j),(-0.8823040335409177+0j),(3.2501063714153937+0j),(4.455993239411481+0j),(3.8691956060227266+0j),(-0.7292947657063074+0j)
232,(3+0j),(0.7990045184559652+0j),(-10.500828235369081+0j),(10.784188869639198+0j),(8.409781305638779+0j),(3.770803208464656+0j)
233,(7+0j),(0.8607726971780738+0j),(-18.415697564839284+0j),(-0.3861938623610761+0j),(4.987687159130767+0j),(-0.36435019109529265+0j)
234,(1+0j),(-6.017117927016125+0j),(5.227358170308053+0j),(4.776276427171161+0j),(0.3771446749648745+0j),(5.337419717666017+0j)
235,(6+0j),(-4.278558772073677+0j),(2.6473378632059514+0j),(2.933066395891483+0j),(-1.1040561468846428+0j),(-2.1588588226041607+0j)
236,(6+0j),(14.390105160792318+0j),(1.0369672362783746+0j),(2.121204336585984+0j),(-7.458070241443274+0j),(-6.390652152074891+0j)
237,(8+0j),(0.31453593536024216+0j),(7.7158951609763635+0j),(-3.2207697206684274+0j),(3.985571683077744+0j),(0.4835983624455314+0j)
238,(9+0j),(-2.314644107314059+0j),(-5.587573205858988+0j),(-4.689565005521743+0j),(-2.2618702586058066+0j),(-3.6395622758396784+0j)
239,(9+0j),(-4.547438451268304+0j),(1.7773061893371807+0j),(1.0285307822571896+0j),(1.2439707423449764+0j),(1.5339059842104283+0j)
240,(3+0j),(3.938421622690555+0j),(4.855239245739615+0j),(7.080349308440739+0j),(11.58994259789899+0j),(-4.80722408249773+0j)
241,(8+0j),(-4.765524506962942+0j),(2.7521119297953094+0j),(0.8682383589444654+0j),(2.518076735568468+0j),(-1.135059095886522+0j)
242,(5+0j),(-0.8783296481176437+0j),(-5.270285552631351+0j),(3.8784055683861554+0j),(7.360244038926826+0j),(-3.275530316626754+0j)
243,(3+0j),(0.04297996661103012+0j),(-0.16994210364615264+0j),(4.256288710301207+0j),(10.099339693590116+0j),(-2.465765214511615+0j)
244,(7+0j),(-6.622931368733222+0j),(-4.04135204718879+0j),(-3.364310424914626+0j),(-0.21626775515476104+0j),(4.079534378087649+0j)
245,(2+0j),(11.918947058049731+0j),(4.1113918300363865+0j),(1.4857456762046515+0j),(-3.4426232489400137+0j),(-3.126751657492655+0j)
246,(1+0j),(-8.301760395214105+0j),(3.1089089305723467+0j),(2.989785763989445+0j),(-1.0178228935968794+0j),(4.042197386020774+0j)
247,(5+0j),(7.4762647216441+0j),(-7.738213564316795+0j),(3.1294311376247785+0j),(8.805723058187121+0j),(-3.003309568063564+0j)
248,(7+0j),(-3.3357271391536982+0j),(-4.3016918020512245+0j),(-9.03590125513697+0j),(0.6210295658205794+0j),(4.032894352007779+0j)
249,(8+0j),(2.7286177748433973+0j),(4.1250569918051365+0j),(-2.0345163664761694+0j),(7.211585406477735+0j),(-4.745140151422187+0j)
250,0j,(14.041481378558696+0j),(-6.6956271709069295+0j),(2.069554751214282+0j),(8.818995514339365+0j),(2.364663985088628+0j)
251,(9+0j),(1.089414082755084+0j),(-16.69453197401848+0j),(-7.098154946292351+0j),(2.3660670379472113+0j),(-6.031247977258654+0j)
252,(3+0j),(4.0168255909229025+0j),(3.5011889565279413+0j),(6.034126479787941+0j),(14.961715509050439+0j),(-1.4600011583996901+0j)
253,(9+0j),(-2.9347486324316385+0j),(-2.9770041356366237+0j),(-3.3705759263563557+0j),(-2.240809006895636+0j),(-4.859020598734465+0j)
254,(2+0j),(8.304041199627397+0j),(3.599126288886084+0j),(6.9933886030834636+0j),(1.438041347715238+0j),(3.0852743482836615+0j)
255,0j,(8.603831184039176+0j),(4.298309041726858+0j),(-5.1078291170205325+0j),(5.043818238137902+0j),(2.4455028526751583+0j)
256,(1+0j),(-7.942110424891207+0j),(3.664126699541023+0j),(4.186152017855329+0j),(-0.9671346641567864+0j),(4.436114014483501+0j)
257,0j,(12.801264308716432+0j),(-1.2186569618602294+0j),(-5.823062125506546+0j),(8.48495515874432+0j),(0.14030056725478365+0j)
258,0j,(11.74674754420879+0j),(-5.348831463179622+0j),(-0.2563945869112624+0j),(1.787329077334399+0j),(10.026780837210294+0j)
259,(4+0j),(3.08673746224118+0j),(-6.891855984632627+0j),(-3.7401139116723545+0j),(-6.657303996479564+0j),(3.433043174158003+0j)
260,(4+0j),(-1.3952043331047035+0j),(4.247627176736961+0j),(-4.586241142108792+0j),(-4.214720162021045+0j),(-2.164128284891982+0j)
261,(1+0j),(-6.9864029845922975+0j),(3.3665841705081165+0j),(4.710885166969665+0j),(-1.2264861434336738+0j),(6.452252575464354+0j)
262,(1+0j),(-7.797825084413272+0j),(3.3398938638023097+0j),(3.5188115038199674+0j),(-0.4575840934582858+0j),(6.603790577269058+0j)
263,(7+0j),(-5.767372705417313+0j),(-2.0841869716646166+0j),(-2.901429016756312+0j),(-0.36439916413094675+0j),(3.3222937811868913+0j)
264,(5+0j),(-1.8802494595180081+0j),(2.1681351999663363+0j),(-1.5475921008233982+0j),(3.636096991318488+0j),(-3.781410997484994+0j)
265,(4+0j),(-4.54950230698399+0j),(-5.052671608032266+0j),(-2.5019962748049744+0j),(-2.097093096722294+0j),(-1.8604348189944464+0j)
266,0j,(0.6566080583850047+0j),(3.640691662759717+0j),(0.12047019783537202+0j),(-0.2533419543960712+0j),(-5.946432057206369+0j)
267,0j,(13.160873489386793+0j),(15.209173679422483+0j),(-7.27024870143864+0j),(-2.0581707403183422+0j),(3.246183228583309+0j)
268,(6+0j),(-3.024282607348429+0j),(3.3708213005481906+0j),(3.8990870205398127+0j),(-7.844517453113997+0j),(-3.6206535224076895+0j)
269,(8+0j),(-4.599552707307103+0j),(-2.651105974688659+0j),(-0.1723029312589583+0j),(3.6083407906406606+0j),(-4.498313874916913+0j)
270,(7+0j),(-6.298444545407282+0j),(-5.224001667077212+0j),(-6.9718059207898255+0j),(1.2177871358299355+0j),(0.9424114852469719+0j)
271,(2+0j),(-2.473614704550779+0j),(4.809417803417339+0j),(-2.6827153335088316+0j),(1.3776688957349341+0j),(1.8623093659084011+0j)
272,(6+0j),(8.977098401521017+0j),(-11.257025408434709+0j),(5.325871647314229+0j),(-15.03146014597537+0j),(0.6843251104934956+0j)
273,(1+0j),(-6.614481245044693+0j),(4.931894939520357+0j),(5.2049109421904305+0j),(-1.1703449153875374+0j),(5.489809628037423+0j)
274,(7+0j),(-8.209549881803914+0j),(-0.3652558336093179+0j),(-1.8936138913441773+0j),(-1.0568278890776197+0j),(5.424304425840557+0j)
275,(4+0j),(4.2178439255678715+0j),(-13.16961571680783+0j),(2.0838201640730203+0j),(-1.0822936027144867+0j),(2.610217790351771+0j)
276,(5+0j),(0.6388960842797865+0j),(4.7655402744569875+0j),(-5.833688907189161+0j),(2.3765303029149525+0j),(-0.6546810651933611+0j)
277,(1+0j),(-8.194700245879146+0j),(1.2258398949159761+0j),(2.8171267416811414+0j),(-1.3735456952517797+0j),(6.343987881201889+0j)
278,(4+0j),(-5.009785685522013+0j),(-0.9316818192643611+0j),(-2.836904670970594+0j),(-1.4385844820935911+0j),(-0.81982780356858+0j)
279,(6+0j),(-4.0046438049307875+0j),(2.6268237795956475+0j),(1.4274135307392042+0j),(-7.030708182722824+0j),(-4.142242426903913+0j)
280,(4+0j),(-2.719633991122149+0j),(-3.7438059971476236+0j),(-7.128303008444173+0j),(-1.8835979589349243+0j),(-5.705215666419126+0j)
281,(9+0j),(-0.20524918081510077+0j),(-2.3353283451104723+0j),(-3.6848238058355833+0j),(1.8964816825148603+0j),(2.1680765116942387+0j)
282,(7+0j),(-6.668807102302339+0j),(-0.8050611284211705+0j),(-1.1092117489743518+0j),(1.0240992004472704+0j),(0.35382695750973303+0j)
283,(5+0j),(-0.1810654439694022+0j),(-0.6840306542898503+0j),(2.8690644205202736+0j),(0.803835393769046+0j),(-3.3296014230021145+0j)
284,0j,(27.624580916921033+0j),(4.504521666342002+0j),(-4.301278073342687+0j),(-5.359893828242905+0j),(5.287978334886127+0j)
285,(6+0j),(5.558614435290464+0j),(3.12365909345126+0j),(-0.295262521111992+0j),(-13.381577726993108+0j),(-5.838473866069499+0j)
286,(3+0j),(-2.360436225524776+0j),(2.33713896674211+0j),(6.128394434022177+0j),(2.3348209271078257+0j),(1.6191359910250607+0j)
287,(5+0j),(5.7185122501765315+0j),(-1.6902050839528677+0j),(10.518532359769642+0j),(5.349765474441083+0j),(-2.1049452564198696+0j)
288,(4+0j),(-3.925300151404899+0j),(-6.385022584986694+0j),(-0.6576374565379102+0j),(-1.3237739559623087+0j),(-3.4340339579805352+0j)
289,(8+0j),(-4.217728353235315+0j),(3.407087105643073+0j),(-1.7882565314700956+0j),(3.7228522599477225+0j),(-1.269101482396082+0j)
290,(5+0j),(-2.2978451867517644+0j),(-2.4521959086354457+0j),(-4.967609906753638+0j),(1.6788698030136795+0j),(1.2554896365075516+0j)
291,(4+0j),(-5.630764457806918+0j),(0.7094236925641769+0j),(-0.47310269096765295+0j),(-3.015548676881273+0j),(-0.7855324180911876+0j)
292,(2+0j),(5.213580255729511+0j),(0.3996743648434719+0j),(13.937351517687414+0j),(7.7680451135369655+0j),(0.1470138537099267+0j)
293,(2+0j),(3.188709202826515+0j),(6.592185765816598+0j),(1.5383362917395718+0j),(3.1637682971371004+0j),(-5.1520974602493155+0j)
294,0j,(13.878269369271562+0j),(-4.993912075890965+0j),(1.8688794683072922+0j),(4.9406315032109624+0j),(5.375796471865825+0j)
295,(7+0j),(-2.744633545404525+0j),(-6.493439460878403+0j),(-10.448481165352963+0j),(2.595303133981628+0j),(1.143247504475325+0j)
296,(3+0j),(0.10273579970102034+0j),(6.314345420611522+0j),(1.3319081662824996+0j),(13.230965451129856+0j),(-1.0674926281192292+0j)
297,(9+0j),(-0.8273508477514049+0j),(-13.18354311914712+0j),(-3.4165707647069636+0j),(-0.6777633418646909+0j),(-0.5892229870723151+0j)
298,0j,(8.557282954404862+0j),(13.690652837236243+0j),(-5.732676052317368+0j),(3.150486484183003+0j),(-0.9516628492949801+0j)
299,(4+0j),(-5.6737639878619985+0j),(-3.207738016704713+0j),(-1.8955365870551577+0j),(-0.5594926806716339+0j),(-1.086065842811666+0j)
300,(9+0j),(-4.6937359414277795+0j),(-0.43713486091765114+0j),(-5.5827985018021495+0j),(0.6152680077067167+0j),(-2.6410056605883914+0j)
301,(4+0j),(-7.349989815002252+0j),(0.26860297530910787+0j),(1.269405333384517+0j),(-1.9715977051483016+0j),(0.9367852120101021+0j)
302,0j,(8.878091919384143+0j),(5.99920556943337+0j),(-4.808084220903665+0j),(-0.15968604448424514+0j),(5.944063185960956+0j)
303,(3+0j),(-2.476896717992667+0j),(-4.297904800331495+0j),(6.729611793598356+0j),(7.498611533334428+0j),(-1.0553466177250923+0j)
304,(5+0j),(1.100540067071943+0j),(2.070787064769787+0j),(-0.4833707836583517+0j),(3.8185931414355085+0j),(-3.35904367117858+0j)
305,(3+0j),(-3.2543494703527878+0j),(-7.585652656056404+0j),(5.147278799747689+0j),(3.773020979442104+0j),(0.4758163593522684+0j)
306,(9+0j),(-6.6998644092562625+0j),(2.6220701595798213+0j),(-2.7033243600393413+0j),(0.3296939027115199+0j),(2.4677643961679183+0j)
307,(2+0j),(5.28572364327412+0j),(-0.7443715593252119+0j),(7.270097666899227+0j),(-6.009346968266934+0j),(1.0411941201887878+0j)
308,(8+0j),(-0.5864684529106078+0j),(-6.255823103939252+0j),(1.5992116719963823+0j),(3.979295395131633+0j),(-7.35117977585882+0j)
309,(9+0j),(-6.1481490709058475+0j),(-1.1544669290416691+0j),(-4.50957418594339+0j),(1.113781773828505+0j),(-2.866321940080251+0j)
310,0j,(6.396431066259907+0j),(5.137892746247367+0j),(0.4968459208977959+0j),(2.132287422912032+0j),(-2.5631413709761492+0j)
311,(7+0j),(-4.934653561728739+0j),(0.0957137548433688+0j),(-5.0803398273159255+0j),(0.6064454681468409+0j),(4.36205036134792+0j)
312,(4+0j),(-2.3971661781276463+0j),(2.3509855332593674+0j),(-6.371289346906559+0j),(-1.606938409107821+0j),(-0.8442962638124225+0j)
313,(4+0j),(6.549718355418446+0j),(-5.366439093846168+0j),(-6.473032183389903+0j),(-3.571089283000195+0j),(1.0384339151412885+0j)
314,(3+0j),(-0.022837587980137995+0j),(-12.028572984035518+0j),(7.993889547031718+0j),(7.473602556412026+0j),(-2.4423799526046563+0j)
315,0j,(10.967088127552525+0j),(-5.241822437142773+0j),(4.069715634622501+0j),(-0.9230722446242936+0j),(1.337355811687999+0j)
316,(3+0j),(-4.602843847033351+0j),(1.2428876802169644+0j),(4.64061005282522+0j),(5.47000967036352+0j),(-0.5770463294388793+0j)
317,(7+0j),(-2.4854799743673763+0j),(-7.6515955738340145+0j),(-8.362481856281974+0j),(-1.171324470321227+0j),(-3.8695938514225254+0j)
318,(5+0j),(-0.6054661476041671+0j),(7.47327514231272+0j),(-1.6153809179772034+0j),(6.476432947408813+0j),(-4.7605214522121555+0j)
319,(8+0j),(-1.39329855792253+0j),(7.6615218764055415+0j),(-0.6771726432069106+0j),(-0.5150779097280974+0j),(3.8627058748236216+0j)
320,(3+0j),(-4.974320978175346+0j),(0.47896797782378114+0j),(2.7058081203370064+0j),(4.738300329915232+0j),(0.7012654581600835+0j)
321,(2+0j),(3.427525790721658+0j),(-4.1491262584173505+0j),(18.74799158792727+0j),(-8.322981149626708+0j),(0.922053676918537+0j)
322,(2+0j),(1.5055275085742008+0j),(-1.9096238562455523+0j),(11.558691137865843+0j),(-1.169573862397242+0j),(2.941405580138227+0j)
323,(3+0j),(0.7471984467024468+0j),(5.611926047792292+0j),(-1.0131883599669813+0j),(6.564379786266278+0j),(1.2689778843930941+0j)
324,(6+0j),(-0.33703181501176094+0j),(0.7606872411630907+0j),(1.0083293700431026+0j),(-9.16271900911904+0j),(-5.54333428833769+0j)
325,(1+0j),(-7.690430672161926+0j),(3.847023995892278+0j),(4.305744006155453+0j),(-1.6976270453015276+0j),(5.86453719170543+0j)
326,(5+0j),(-0.40221003985769577+0j),(-0.27819489333951136+0j),(2.8325914190177355+0j),(2.2066414513948187+0j),(-1.6213260605343252+0j)
327,0j,(9.122968746169223+0j),(8.853080118804101+0j),(-8.214081464640783+0j),(3.5398051497708334+0j),(0.44168293931360003+0j)
328,(5+0j),(-2.138652176031834+0j),(-1.2652398773187865+0j),(0.5786007742391813+0j),(3.614676757833824+0j),(1.5713890373919812+0j)
329,(7+0j),(-6.847999440102413+0j),(0.029361722191595684+0j),(-2.8429343575978985+0j),(0.10198408606353361+0j),(-0.09498266842795401+0j)
330,(2+0j),(0.09682506670879479+0j),(0.5855760432713694+0j),(10.716331871670995+0j),(-0.5898696412330865+0j),(1.703737155289972+0j)
331,0j,(22.11658156540856+0j),(6.544867563364469+0j),(-8.616505695589206+0j),(-0.1739545306404564+0j),(5.598241891409259+0j)
332,(1+0j),(-3.280892852345649+0j),(8.094603718517979+0j),(3.2812412256490715+0j),(0.5176873710855195+0j),(4.036374817157366+0j)
333,(4+0j),(15.4813503852373+0j),(-10.923825210614954+0j),(-1.3093651384388103+0j),(-5.887944790668527+0j),(-3.1936621259236904+0j)
334,(1+0j),(-7.968922612335914+0j),(1.4016221121262193+0j),(2.3529782011243494+0j),(-1.6794327118217205+0j),(6.822988014785791+0j)
335,(6+0j),(-1.7626859876102976+0j),(0.3882201974664257+0j),(3.2487686404266274+0j),(-5.803455091378126+0j),(-1.8004052268502082+0j)
336,(1+0j),(-5.70442985208204+0j),(2.7829949169392743+0j),(2.642867156678381+0j),(-0.7883540467783966+0j),(4.673131900066785+0j)
337,(4+0j),(3.1081515624093377+0j),(-3.687848693600664+0j),(-10.18654740680519+0j),(-1.7395586332367214+0j),(1.7980561975441975+0j)
338,(6+0j),(-0.3446036507953236+0j),(1.308201374253171+0j),(1.5101177197660793+0j),(-6.577095120145193+0j),(-0.26633323038975365+0j)
339,(9+0j),(5.112279058583906+0j),(-10.897214394508639+0j),(-1.3349050943384344+0j),(-3.1686884552947703+0j),(-1.2076628683831563+0j)
340,(5+0j),(-1.6202717879213655+0j),(3.014040979927345+0j),(2.2720982561157577+0j),(-2.903822686244916+0j),(-2.135635794786236+0j)
341,(7+0j),(4.068249969304004+0j),(6.056674298286176+0j),(-5.817232420304118+0j),(2.667201888068199+0j),(5.689198912795663+0j)
342,(7+0j),(-6.688649182761032+0j),(-5.090062596435542+0j),(-5.402824562654874+0j),(0.16061546079085198+0j),(3.8859966948726217+0j)
343,(8+0j),(-3.9202049473230907+0j),(0.7286334542467982+0j),(4.61470269868945+0j),(1.6681094476937615+0j),(-1.0306903488154824+0j)
344,(9+0j),(-6.093554556869791+0j),(-6.256138291039805+0j),(-1.490888575388092+0j),(0.526676435927764+0j),(0.9043815851498993+0j)
345,(5+0j),(2.8641971900781624+0j),(1.6856995408298803+0j),(4.7305840555540515+0j),(0.41033985532232486+0j),(-6.967997791957264+0j)
